Ship_ID,Lightyears_Traveled,Registration_Status
7316870516,136.74299697493802,Smuggler Logic
7316870143,140.87296321852202,Imperial Certified
7316869910,103.07527540609289,Imperial Certified
7316869708,101.1078101678114,Scrap
7316869215,107.98064268213913,Imperial Certified
7316868894,72.42292696074381,Scrap
7316868562,90.33047813557636,Smuggler Logic
7316868220,226.84821911352842,Refurbished
7316867506,193.24072660961502,Smuggler Logic
7316853268,326.7510631842417,Refurbished
7316852517,13.617677764561101,Stolen
7316846605,265.9113451653452,Smuggler Logic
7316788498,10.276973096346357,Imperial Certified
7316788533,24.621122775987057,Imperial Certified
7316762099,277.7589032100645,Imperial Certified
7316735728,386.01431345116947,Stolen
7316734951,215.40655494822758,Stolen
7316711193,21.72477307570678,Imperial Certified
7316707537,251.2638063115213,Scrap
7316702941,204.44605452236704,Refurbished
7316695553,176.47580947577282,Smuggler Logic
7316694878,189.04353498333234,Smuggler Logic
7316694884,57.92606699827227,Imperial Certified
7316694885,23.915502171015582,Refurbished
7316694874,1.1018852988808452,Imperial Certified
7316691449,103.41738960938936,Imperial Certified
7316686116,41.25517176990246,Imperial Certified
7316678016,256.74642869774544,Refurbished
7316673788,186.35835598435295,Smuggler Logic
7316644188,0.13266374402484749,Scrap
7316643987,295.9490124920299,Smuggler Logic
7316643810,19.268986742693297,Stolen
7316622592,50.83011722009141,Imperial Certified
7316549537,166.816024696658,Imperial Certified
7316544266,68.93744850151992,Smuggler Logic
7316535686,205.85708872978108,Smuggler Logic
7316482063,254.47771403580535,Scrap
7316478418,219.85999136372524,Smuggler Logic
7316471857,179.70092863627423,Scrap
7316469500,172.7589084929966,Imperial Certified
7316429417,158.35767371551856,Stolen
7316422333,33.79529200606627,Imperial Certified
7316419757,181.3775931206198,Stolen
7316411064,48.21591331676896,Imperial Certified
7316397515,318.6156637883277,Smuggler Logic
7316396026,132.82035760609395,Refurbished
7316395026,119.05132315945943,Stolen
7316393935,43.504619989505215,Imperial Certified
7316384231,329.1039848358779,Scrap
7316383863,61.60870527057202,Stolen
7316368518,53.33695846822099,Refurbished
7316349679,29.436338134317275,Refurbished
7316337545,135.29844214086367,Refurbished
7316330293,186.87314044831624,Smuggler Logic
7316328729,4.10490624784387,Stolen
7316307800,62.82661723226706,Imperial Certified
7316282669,166.22548729500278,Imperial Certified
7316262914,0.9453415493002961,Smuggler Logic
7316244350,327.8187108810588,Smuggler Logic
7316229137,13.614086934624323,Smuggler Logic
7316213984,257.7954520041399,Smuggler Logic
7316187372,12.998617433028217,Stolen
7316170760,410.9588513089336,Smuggler Logic
7316163074,9.196369667074006,Imperial Certified
7316163069,112.40360761235925,Imperial Certified
7316163057,18.151994122889104,Refurbished
7316163025,4.727473434041823,Imperial Certified
7316160104,11.474035519924968,Imperial Certified
7316160083,21.68243991806535,Refurbished
7316159423,68.90721291896341,Refurbished
7316159405,208.4434025663607,Imperial Certified
7316142184,102.64049500053719,Refurbished
7316100915,56.70937435588806,Imperial Certified
7316065114,129.2335835533663,Imperial Certified
7316031977,52.708092166023924,Refurbished
7316018962,337.5400202772262,Refurbished
7316014990,95.86122463418197,Imperial Certified
7316005652,242.50328090823058,Refurbished
7315958516,189.75185766281768,Refurbished
7315946617,166.37074655864933,Stolen
7315946365,71.1366585469371,Imperial Certified
7315941653,181.2419138801627,Stolen
7315938243,86.35912917722214,Stolen
7315932100,70.37431112525843,Imperial Certified
7315923364,252.8379620469337,Smuggler Logic
7315914029,261.8198462016747,Scrap
7315903985,228.31753025950084,Imperial Certified
7315892725,131.10647150447622,Imperial Certified
7315883471,231.74188440901446,Imperial Certified
7315873690,0.5249142679305352,Imperial Certified
7315862871,194.12732851285355,Smuggler Logic
7315861135,92.35225518146902,Imperial Certified
7315847287,323.22468086920895,Scrap
7315842139,224.432691202616,Imperial Certified
7315832990,196.2234791013536,Imperial Certified
7315826530,10.511380718548619,Imperial Certified
7315826388,24.857787716731803,Imperial Certified
7315822644,62.25669752208779,Imperial Certified
7315820454,236.88669904709823,Scrap
7315819285,384.63530859193025,Refurbished
7315799907,263.1373550338081,Imperial Certified
7315785227,17.71513611317105,Imperial Certified
7315785215,4.800583640592806,Imperial Certified
7315780240,199.58545004741174,Stolen
7315780175,267.5180092960711,Smuggler Logic
7315759709,54.29186722316186,Refurbished
7315746793,58.550536730232146,Imperial Certified
7315741039,257.4121540298502,Imperial Certified
7315720016,8.110191535189768,Imperial Certified
7315720022,10.416300257493894,Imperial Certified
7315719969,27.712643543115234,Imperial Certified
7315719954,16.871544907833474,Imperial Certified
7315718861,8.90342552213396,Imperial Certified
7315717381,179.0325060932314,Smuggler Logic
7315717357,123.60337663397912,Scrap
7315683764,35.48248524989582,Imperial Certified
7315670261,49.75282806679576,Smuggler Logic
7315607166,204.57985283501012,Smuggler Logic
7315603628,192.03223136166287,Smuggler Logic
7315582673,230.48760627945603,Smuggler Logic
7315552491,234.2374039942911,Scrap
7315536101,243.3953401923155,Smuggler Logic
7315518205,262.07633786957535,Scrap
7315518138,191.75652327573803,Unknown
7315506908,359.99649718452144,Stolen
7315498556,298.03075016520984,Unknown
7315477708,164.3864712503061,Scrap
7315477644,282.78049401784114,Smuggler Logic
7315472611,37.78030527663828,Imperial Certified
7315472435,0.8243631856937672,Imperial Certified
7315472446,11.180377370423368,Imperial Certified
7315467479,4.116531774883996,Imperial Certified
7315467324,21.701208260597383,Imperial Certified
7315467192,1.2691698659834487,Imperial Certified
7315455723,166.0823359330097,Imperial Certified
7315432897,200.64486575513112,Imperial Certified
7315432820,141.34408454011276,Imperial Certified
7315409578,194.85628814667788,Smuggler Logic
7315387122,96.02976641415785,Stolen
7315384686,252.80955061803937,Stolen
7315384602,218.84022185456632,Smuggler Logic
7315377651,231.1111943534475,Imperial Certified
7315366606,120.94977277009947,Refurbished
7315366439,105.81066832921812,Smuggler Logic
7315359827,183.7926823598172,Imperial Certified
7315355524,342.14555763949323,Stolen
7315354216,174.8285340823229,Imperial Certified
7315349921,131.41898027217943,Refurbished
7315345469,11.099180261705232,Imperial Certified
7315336062,182.94283366153985,Smuggler Logic
7315335997,225.80799028834645,Imperial Certified
7315294251,405.4196862530892,Imperial Certified
7315329101,70.22078302663789,Imperial Certified
7315296502,65.2729895719296,Refurbished
7315258127,96.07580545447261,Imperial Certified
7315258080,165.1422151519148,Imperial Certified
7315253314,197.37173569713735,Stolen
7315177514,186.42819114662785,Imperial Certified
7315145734,151.26382946305768,Refurbished
7315136222,313.75630133474596,Scrap
7315125503,247.846418910957,Refurbished
7315110575,129.61083052222307,Imperial Certified
7315109151,321.58724624831575,Smuggler Logic
7315094967,174.09921712112438,Imperial Certified
7315075822,245.31295921016604,Imperial Certified
7315037003,293.3832696372036,Scrap
7315016146,35.63108748807188,Smuggler Logic
7314992967,204.14749605500643,Scrap
7314967754,236.02286215020422,Smuggler Logic
7314956410,73.19711301916519,Imperial Certified
7314956329,12.885438346270405,Imperial Certified
7314945978,232.31464727395937,Imperial Certified
7314938392,111.08293003412552,Scrap
7314897630,31.442135402540423,Imperial Certified
7314897221,327.07019732531774,Smuggler Logic
7314893113,164.21318560484087,Scrap
7314885567,14.086865190396516,Imperial Certified
7314885483,4.921718053662166,Imperial Certified
7314885435,18.962753125655613,Scrap
7314879552,212.84848182174244,Imperial Certified
7314833347,213.20716348061347,Smuggler Logic
7314848183,261.4104674271707,Smuggler Logic
7314847158,186.00516350688255,Refurbished
7314831178,199.33877752713255,Imperial Certified
7314812134,28.329810119505595,Imperial Certified
7314798728,291.1510312704782,Smuggler Logic
7314769276,6.182044294743858,Imperial Certified
7314769271,0.21029447027666545,Imperial Certified
7314769274,10.64506612673552,Imperial Certified
7314765945,100.6646007479257,Stolen
7314759369,12.2215019559827,Imperial Certified
7314759358,11.214165233251341,Imperial Certified
7314756426,5.064814613780129,Imperial Certified
7314751649,95.08093303452328,Scrap
7314747301,64.0528172896341,Unknown
7314746017,60.098545994028925,Refurbished
7314744435,57.738182694977446,Imperial Certified
7314730546,265.0409820115334,Smuggler Logic
7314709451,83.20223415819052,Imperial Certified
7314664527,12.971670429781536,Imperial Certified
7314664514,26.641666526573566,Imperial Certified
7314664519,52.93387879359438,Imperial Certified
7314664521,18.989187999625774,Imperial Certified
7314664494,12.946013879140136,Refurbished
7314664471,5.424758312116574,Imperial Certified
7314656633,66.94602923025998,Unknown
7314654378,283.9375873262912,Imperial Certified
7314624461,341.87376436879936,Smuggler Logic
7314603249,83.94745805948737,Imperial Certified
7314592793,33.93348580924429,Smuggler Logic
7314590934,0.027716631054059852,Refurbished
7314589649,131.05186852806054,Scrap
7314584193,156.4295953897369,Refurbished
7314583885,145.52645639716025,Imperial Certified
7314570604,225.06120198422659,Imperial Certified
7314565277,273.80057072080007,Imperial Certified
7314539852,192.98827217068316,Smuggler Logic
7314521202,205.84112237040938,Stolen
7314505215,237.80300125285243,Stolen
7314488940,128.07362090964392,Unknown
7314448560,254.58267522837508,Smuggler Logic
7314431586,177.11009470594453,Refurbished
7314409980,89.40735779616863,Imperial Certified
7314384262,72.5914271633436,Imperial Certified
7314353155,208.44523074186262,Stolen
7314348351,155.6745742182466,Refurbished
7314334186,127.89002779363378,Refurbished
7314331833,124.95739023138289,Imperial Certified
7314318598,56.154982846241076,Imperial Certified
7314312719,71.36219701578544,Refurbished
7314302125,101.6696665599028,Stolen
7314293077,20.870657720290573,Imperial Certified
7314278078,132.90997285299713,Unknown
7314277945,6.715026839202997,Imperial Certified
7314277738,4.135013587382518,Imperial Certified
7314277721,16.76414173559801,Imperial Certified
7314277700,6.350230957360221,Imperial Certified
7314276424,197.27895830828038,Imperial Certified
7314276144,98.21967729192806,Imperial Certified
7314275948,76.97385628947453,Imperial Certified
7314275143,154.9283470495238,Imperial Certified
7314264250,29.111869343978803,Imperial Certified
7314222909,34.55794210394473,Imperial Certified
7314194164,81.53848003095264,Scrap
7314166127,19.067864349282353,Smuggler Logic
7314165149,73.02076402468232,Stolen
7314139034,341.56487370256013,Smuggler Logic
7314137416,139.5069364093774,Refurbished
7314082833,175.69686865494552,Imperial Certified
7314048587,75.53945615202133,Imperial Certified
7314047007,107.78984757633167,Imperial Certified
7314042284,10.298001794778505,Stolen
7314039798,9.062041955871571,Stolen
7314022305,297.4975993292437,Stolen
7314015968,341.1309817269942,Stolen
7313975544,36.69609791833747,Imperial Certified
7313975461,63.957661519262395,Imperial Certified
7313975305,49.68833494770298,Refurbished
7313975157,70.01462783527835,Imperial Certified
7313975008,81.15943088554491,Scrap
7313974428,108.57458720554595,Stolen
7313974227,51.3857928991378,Imperial Certified
7313922048,137.38887670904006,Refurbished
7313898024,194.33329417782207,Imperial Certified
7313897256,95.74456803956109,Refurbished
7313896887,179.72873014230663,Smuggler Logic
7313896811,103.08504286122529,Refurbished
7313896765,91.60875941553635,Imperial Certified
7313889508,320.25826498743163,Scrap
7313884888,126.22949391248827,Refurbished
7313876057,116.38802441899986,Imperial Certified
7313867413,105.93534996905976,Refurbished
7313860113,50.68348570883261,Refurbished
7313856690,69.23994796165722,Imperial Certified
7313827980,65.04869807420643,Refurbished
7313806066,317.562099042255,Stolen
7313801999,75.44003764589883,Smuggler Logic
7313798038,20.307540730773386,Imperial Certified
7313798048,95.30545429718313,Imperial Certified
7313798006,7.127122064583242,Imperial Certified
7313794897,110.90757782486817,Imperial Certified
7313781903,110.15147245009767,Refurbished
7313781430,23.471545335804485,Imperial Certified
7313781284,94.29695530530957,Imperial Certified
7313781180,84.25990651491584,Refurbished
7313780314,3.451561906319455,Refurbished
7313780913,57.90182845620347,Refurbished
7313780759,17.509828309511054,Imperial Certified
7313780652,93.37377886741801,Imperial Certified
7313780216,30.821368035482443,Refurbished
7313780453,158.4399391136024,Scrap
7313780256,27.938666014265138,Smuggler Logic
7313779980,73.60161257300206,Imperial Certified
7313779658,37.87604869355943,Smuggler Logic
7313779504,40.690258431949204,Imperial Certified
7313779358,61.080269434159824,Imperial Certified
7313779198,31.441011594832656,Imperial Certified
7313779015,78.15749652853698,Imperial Certified
7313778862,25.67094386467306,Refurbished
7313778751,140.25523675223164,Stolen
7313778627,21.136512941054505,Imperial Certified
7313778464,31.87561215294886,Imperial Certified
7313778339,36.19234104228759,Smuggler Logic
7313778192,24.962544070498755,Imperial Certified
7313775964,6.015237393640952,Refurbished
7313775792,11.916074452415883,Imperial Certified
7313775714,35.27662671263288,Imperial Certified
7313736542,446.1263008343154,Scrap
7313728831,194.9529702820036,Imperial Certified
7313727515,60.45153628640815,Refurbished
7313703595,307.58996100114797,Stolen
7313687738,161.96366381933117,Stolen
7313682999,120.46824124937348,Imperial Certified
7313674968,91.3710100754483,Imperial Certified
7313672942,170.37321365187233,Stolen
7313663160,19.45980661903009,Smuggler Logic
7313642622,297.2456350687728,Stolen
7313599275,156.3548143444808,Smuggler Logic
7313594854,169.87116643130017,Scrap
7313589313,85.72924645131145,Stolen
7313588835,117.4304084000902,Stolen
7313588556,116.6610427726312,Refurbished
7313588273,103.27313909333253,Imperial Certified
7313525257,319.09746574725983,Imperial Certified
7313522212,192.84119850609113,Scrap
7313512633,154.03964045409282,Imperial Certified
7313510136,161.58730970076638,Imperial Certified
7313504676,105.01669136975157,Imperial Certified
7313504333,262.35588900617654,Smuggler Logic
7313503957,117.9868155443725,Imperial Certified
7313502152,158.26462041997053,Imperial Certified
7313501638,83.89603847077935,Imperial Certified
7313500101,211.0385778333652,Imperial Certified
7313499039,74.75587731366566,Imperial Certified
7313496844,222.53360132545203,Refurbished
7313494428,238.42761698451326,Smuggler Logic
7313489428,139.36016233701318,Refurbished
7313484951,187.4963725267643,Refurbished
7313478091,68.18097466853828,Unknown
7313467803,143.04578867729347,Scrap
7313451606,12.93488032803073,Imperial Certified
7313451582,55.06908401324679,Refurbished
7313444620,191.21927034251044,Smuggler Logic
7313427277,26.37151539907706,Imperial Certified
7313419020,97.79235390551645,Imperial Certified
7313418727,82.21589541332303,Imperial Certified
7313375333,9.704861737333166,Stolen
7313376590,108.45581798918508,Imperial Certified
7313375192,28.055803049747137,Imperial Certified
7313361936,299.6626052638216,Stolen
7313346134,315.32967935427683,Smuggler Logic
7313343182,7.77904202472231,Scrap
7313285659,163.978726754972,Stolen
7313283007,159.02524822888503,Refurbished
7313282988,6.424016331190181,Refurbished
7313282991,73.71376474274754,Refurbished
7313280464,58.31019942346787,Refurbished
7313272909,126.30609255677814,Imperial Certified
7313267024,8.208158019713773,Refurbished
7313260486,300.031152169616,Scrap
7313260158,195.3270950677524,Refurbished
7313259831,355.4042668972158,Scrap
7313253350,300.21277630951283,Refurbished
7313224965,74.55491401621258,Unknown
7313219085,122.30626986858975,Imperial Certified
7313210683,70.94022362868779,Refurbished
7313210657,114.05102649680552,Refurbished
7313210643,18.55522730358229,Imperial Certified
7313210587,43.18455364842854,Imperial Certified
7313175430,85.91604604045551,Imperial Certified
7313167064,204.26662788033678,Smuggler Logic
7313161057,69.06463617520075,Stolen
7313145810,218.515430730976,Stolen
7313137419,275.3567296696676,Smuggler Logic
7313079270,229.97519509583395,Scrap
7313029336,10.091608677000037,Refurbished
7312985712,33.44321165203966,Refurbished
7312938924,17.95055158181661,Imperial Certified
7312932052,229.20952772052505,Scrap
7312912319,185.34919994811924,Scrap
7312908147,32.43776573186477,Unknown
7312892348,15.470016217351073,Imperial Certified
7312879695,122.26500528150756,Smuggler Logic
7312876423,92.06931379842635,Imperial Certified
7312874716,68.50453180813304,Stolen
7312851442,4.012119396705962,Refurbished
7312844294,292.2765646147849,Refurbished
7312842481,239.54375632468418,Refurbished
7312807755,182.7440159785509,Smuggler Logic
7312805374,32.51456995385945,Imperial Certified
7312806049,35.5163923388414,Imperial Certified
7312775073,22.038474721385498,Refurbished
7312760013,9.096113601794709,Imperial Certified
7312759996,13.062409138913042,Imperial Certified
7312759987,9.192301885687627,Imperial Certified
7312748821,15.85266365981991,Refurbished
7312625760,27.7568351749349,Scrap
7312615524,363.8396289547402,Stolen
7312600310,265.9707339629125,Scrap
7312578462,129.07168764872165,Smuggler Logic
7312563837,190.20196669413542,Imperial Certified
7312550865,292.0366968506394,Smuggler Logic
7312532755,119.9975907977912,Imperial Certified
7312514213,142.35187431093487,Imperial Certified
7312513513,126.29828959583234,Refurbished
7312503468,248.5710865216034,Stolen
7312493365,171.81356748775457,Scrap
7312471541,229.18109810679434,Smuggler Logic
7312448828,162.21419161299943,Imperial Certified
7312437455,27.137260085463822,Imperial Certified
7312431442,284.8319597826654,Smuggler Logic
7312425764,253.88931329529507,Refurbished
7312402472,295.65031048524935,Refurbished
7312387610,237.66983631239074,Imperial Certified
7312380245,188.88628955527642,Stolen
7312370075,9.849242661970544,Imperial Certified
7312370023,48.61796955481524,Imperial Certified
7312369984,23.55767145345423,Imperial Certified
7312369856,16.362576826803913,Imperial Certified
7312360257,61.93763432112782,Imperial Certified
7312358654,250.0042533674835,Imperial Certified
7312358579,275.97920627944546,Scrap
7312322826,59.63330964375274,Refurbished
7312317138,55.00891434619337,Scrap
7312311372,125.04425202363312,Smuggler Logic
7312293002,10.980249226716564,Imperial Certified
7312292985,9.703834264312428,Imperial Certified
7312292959,27.399759628918368,Unknown
7312291108,22.727476133510752,Imperial Certified
7312276807,13.99759060221388,Imperial Certified
7312203221,63.27636669369848,Smuggler Logic
7312181319,191.21919599305198,Scrap
7312174601,148.7108225018429,Refurbished
7312156353,262.2568867993424,Imperial Certified
7312146497,212.2416987392761,Scrap
7312124399,171.68466608169086,Imperial Certified
7312106780,173.14141932208494,Smuggler Logic
7312087895,272.20224314001905,Stolen
7312087840,174.1478369126528,Imperial Certified
7312067777,246.79581520887882,Refurbished
7312045928,186.5164328796318,Smuggler Logic
7312045874,190.97844181613223,Imperial Certified
7312034925,13.357711310337276,Imperial Certified
7312022758,237.4009787530995,Refurbished
7311998455,262.93386410624305,Smuggler Logic
7311998372,0.0,Imperial Certified
7311974064,175.97530448454563,Smuggler Logic
7311954636,6.553836608530861,Imperial Certified
7311948211,127.36419858075702,Scrap
7311948105,182.43071770722068,Refurbished
7311941668,168.70448875552876,Smuggler Logic
7311929595,211.94280474436152,Imperial Certified
7311929440,70.59857514298699,Refurbished
7311921771,238.45301032516352,Refurbished
7311910342,218.68241199057397,Imperial Certified
7311896607,322.53099473665867,Scrap
7311896509,154.35907783849657,Smuggler Logic
7311865995,48.570940282973844,Imperial Certified
7311865935,21.818743418074206,Imperial Certified
7311865885,6.3917557040040816,Imperial Certified
7311853912,71.57756751490516,Imperial Certified
7311853752,25.4387724693391,Imperial Certified
7311831354,56.206386316811674,Imperial Certified
7311831162,112.89058757858254,Imperial Certified
7311830732,8.029295862256234,Imperial Certified
7311830338,145.30265832403586,Imperial Certified
7311820426,441.4418952704755,Stolen
7311820085,355.33189258909437,Refurbished
7311819537,111.58067856850965,Imperial Certified
7311819507,10.434421025109744,Imperial Certified
7311819495,6.3606907298775095,Imperial Certified
7311818155,115.98035636230759,Refurbished
7311815807,106.9254855785276,Refurbished
7311808677,152.97681132851704,Imperial Certified
7311795393,40.71587432406096,Smuggler Logic
7311789391,13.503257939773334,Imperial Certified
7311717018,138.08536060853288,Refurbished
7311701063,3.637599758863256,Smuggler Logic
7311701072,20.810921921969985,Imperial Certified
7311701076,238.96720232397755,Refurbished
7311701079,3.96220862235904,Imperial Certified
7311701059,16.931168869598938,Imperial Certified
7311701051,17.36379585157379,Imperial Certified
7311701056,261.76508943353565,Refurbished
7311700844,48.36534427696987,Refurbished
7311700838,100.13998912287622,Imperial Certified
7311700841,89.17100494630233,Imperial Certified
7311688589,355.98814382483357,Stolen
7311682760,2.5659789104523107,Refurbished
7311669902,28.681723666780854,Refurbished
7311660317,276.5204536546775,Smuggler Logic
7311626892,205.53183947132493,Unknown
7311599994,313.52748624821646,Scrap
7311592689,243.73103769568553,Smuggler Logic
7311587502,278.44561724664396,Refurbished
7311576995,259.41594114284146,Imperial Certified
7311576590,232.44677490772554,Imperial Certified
7311576006,196.00391756257855,Refurbished
7311575559,184.0388399310994,Refurbished
7311575288,259.555414576221,Imperial Certified
7311574610,195.1097591695207,Imperial Certified
7311574157,153.8380890857144,Imperial Certified
7311568626,124.14831487763851,Imperial Certified
7311541915,197.4061323418079,Smuggler Logic
7311538928,57.04118062320831,Imperial Certified
7311516191,19.239563771978215,Imperial Certified
7311505593,200.8447386296049,Imperial Certified
7311493882,386.64411430384735,Scrap
7311475127,11.763425930507031,Refurbished
7311452208,101.58917961850945,Refurbished
7311448939,17.011925613185113,Refurbished
7311448429,38.768616632812346,Imperial Certified
7311441919,243.71899810552296,Smuggler Logic
7311423002,53.951860176886015,Imperial Certified
7311422771,164.26756120668813,Imperial Certified
7311421846,225.6589439928499,Imperial Certified
7311417807,236.40549707153468,Stolen
7311411301,105.14603356205728,Imperial Certified
7311395664,28.49738140246076,Imperial Certified
7311390113,35.22199105699431,Refurbished
7311389760,8.177140322138294,Imperial Certified
7311389428,399.4142341278392,Smuggler Logic
7311389371,115.77997408814319,Stolen
7311388578,60.05872106941262,Smuggler Logic
7311388215,24.68740791158654,Imperial Certified
7311387863,86.5217530840544,Imperial Certified
7311387508,101.22563634875493,Imperial Certified
7311387137,99.96484635786122,Refurbished
7311386812,55.98766703993432,Refurbished
7311386071,61.68193823984132,Smuggler Logic
7311385712,193.99545558279462,Refurbished
7311385335,103.60019136542492,Imperial Certified
7311384865,28.762350848580507,Stolen
7311384822,50.474791486155574,Stolen
7311384826,38.860811328709474,Smuggler Logic
7311384837,127.06723394061383,Imperial Certified
7311384869,85.5887546797073,Imperial Certified
7311384791,127.8688330701641,Smuggler Logic
7311384757,42.34485102528464,Refurbished
7311384750,70.98527771235582,Imperial Certified
7311384526,49.64685625207942,Imperial Certified
7311384137,71.69471476728917,Stolen
7311383740,82.06772099190002,Stolen
7311383554,41.242854723660834,Smuggler Logic
7311383535,32.334419836960194,Refurbished
7311383474,99.28064878511333,Refurbished
7311383464,92.2053078818541,Stolen
7311383445,10.265503566328178,Refurbished
7311383424,66.45664486102828,Refurbished
7311383423,28.385671363428365,Imperial Certified
7311383466,97.1352011142463,Imperial Certified
